Transcript.stable.ID	Gene.stable.ID	t5
ENSMUST00000005015	ENSMUSG00000004895	2.21431717776295
ENSMUST00000005017	ENSMUSG00000004897	13.139665178425499
ENSMUST00000005041	ENSMUSG00000030435	10.448907126963601
ENSMUST00000005051	ENSMUSG00000063229	12.4154143689686
ENSMUST00000005053	ENSMUSG00000004945	7.2816972217569598
ENSMUST00000005066	ENSMUSG00000004936	4.2903525509841298
ENSMUST00000005185	ENSMUSG00000005054	13.8941892313154
ENSMUST00000005218	ENSMUSG00000005087	1.3251860982199399
ENSMUST00000005256	ENSMUSG00000005125	1.73032270875709
ENSMUST00000005292	ENSMUSG00000005161	--
ENSMUST00000005406	ENSMUSG00000022892	14.0756014225447
ENSMUST00000005487	ENSMUSG00000005354	10.3558083910441
ENSMUST00000005503	ENSMUSG00000005370	1.73293472128658
ENSMUST00000005504	ENSMUSG00000005371	--
ENSMUST00000005606	ENSMUSG00000005469	7.98978042353985
ENSMUST00000005620	ENSMUSG00000005483	0.21860619920126001
ENSMUST00000005651	ENSMUSG00000005514	3.9319196211478098
ENSMUST00000005705	ENSMUSG00000005566	5.0590796302996397
ENSMUST00000005768	ENSMUSG00000028126	0.48583731666379698
ENSMUST00000005810	ENSMUSG00000005667	2.1034823423014899
ENSMUST00000005826	ENSMUSG00000005683	14.773696830082599
ENSMUST00000005841	ENSMUSG00000005698	1.3859919398112199
ENSMUST00000005862	ENSMUSG00000005718	0.68324710128828803
ENSMUST00000005954	ENSMUSG00000005804	4.9814519654695699
ENSMUST00000005964	ENSMUSG00000028138	22.065986851117
ENSMUST00000006027	ENSMUSG00000005873	8.2557582695804506
ENSMUST00000006128	ENSMUSG00000005973	11.611051121564
ENSMUST00000006293	ENSMUSG00000006134	0.43369864681833897
ENSMUST00000006435	ENSMUSG00000006273	2.1457797533593301
ENSMUST00000006496	ENSMUSG00000006333	40.158237746591297
ENSMUST00000006557	ENSMUSG00000006390	2.7150196185958801
ENSMUST00000006559	ENSMUSG00000035274	0.96471748970124205
ENSMUST00000006565	ENSMUSG00000006398	5.32845887835692
ENSMUST00000006611	ENSMUSG00000006442	4.3363853827270704
ENSMUST00000006614	ENSMUSG00000006445	0.16935451217447101
ENSMUST00000006625	ENSMUSG00000006456	2.2751481398822402
ENSMUST00000006754	ENSMUSG00000020923	3.0300918210620802
ENSMUST00000006760	ENSMUSG00000006585	0.50132542284618198
ENSMUST00000006764	ENSMUSG00000006589	10.4721926831514
ENSMUST00000006774	ENSMUSG00000006599	1.7598800293828101
ENSMUST00000006851	ENSMUSG00000006673	0.70343412133283101
ENSMUST00000006898	ENSMUSG00000006715	4.6454363519445199
ENSMUST00000006912	ENSMUSG00000026737	1.46230364297175
ENSMUST00000007130	ENSMUSG00000006932	6.6915802770498498
ENSMUST00000007139	ENSMUSG00000006941	1.30762941569571
ENSMUST00000007212	ENSMUSG00000006998	10.676437076779299
ENSMUST00000007257	ENSMUSG00000007041	11.5732019825266
ENSMUST00000007266	ENSMUSG00000007050	5.8626075986901904
ENSMUST00000007482	ENSMUSG00000007338	12.197008734640301
ENSMUST00000007559	ENSMUSG00000007415	6.2885901717492798
ENSMUST00000007602	ENSMUSG00000007458	4.11687775440355
ENSMUST00000007708	ENSMUSG00000007564	6.0361302755986603
ENSMUST00000007799	ENSMUSG00000007655	2.6530140343502699
ENSMUST00000007800	ENSMUSG00000007656	--
ENSMUST00000007803	ENSMUSG00000007659	0.40734039881816803
ENSMUST00000007814	ENSMUSG00000007670	6.0842364045895998
ENSMUST00000007921	ENSMUSG00000007777	2.5433218829845798
ENSMUST00000007949	ENSMUSG00000007805	1.2707558661498499
ENSMUST00000007959	ENSMUSG00000007815	6.8190069169944998
ENSMUST00000007980	ENSMUSG00000007836	1.83166480208996
ENSMUST00000008016	ENSMUSG00000007872	0.1
ENSMUST00000008179	ENSMUSG00000008035	0.18835341335610001
ENSMUST00000008280	ENSMUSG00000008136	0.551148659234863
ENSMUST00000008445	ENSMUSG00000008301	0.56738192921155495
ENSMUST00000008528	ENSMUSG00000008384	0.1
ENSMUST00000008537	ENSMUSG00000008393	1.22492858325562
ENSMUST00000008542	ENSMUSG00000008398	1.8653590490362499
ENSMUST00000008573	ENSMUSG00000008429	1.8388805165967499
ENSMUST00000008579	ENSMUSG00000008435	0.48682201214906201
ENSMUST00000008733	ENSMUSG00000029131	3.23536461531046
ENSMUST00000008878	ENSMUSG00000008734	1.9401857546002099
ENSMUST00000009003	ENSMUSG00000008859	8.19637325001265
ENSMUST00000009157	ENSMUSG00000009013	10.6222869233494
ENSMUST00000009174	ENSMUSG00000009030	0.93309639767706798
ENSMUST00000009256	ENSMUSG00000009112	2.1516600365220899
ENSMUST00000009411	ENSMUSG00000052763	0.10238271062289001
ENSMUST00000009420	ENSMUSG00000052751	0.13364821367848001
ENSMUST00000009435	ENSMUSG00000009291	6.9149268321279598
ENSMUST00000009693	ENSMUSG00000009549	15.792144505190601
ENSMUST00000009789	ENSMUSG00000019916	7.7402807521680703
ENSMUST00000010189	ENSMUSG00000010045	0.57646291932598603
ENSMUST00000010198	ENSMUSG00000010054	0.30152502396034903
ENSMUST00000010211	ENSMUSG00000010067	0.28260888373454801
ENSMUST00000010239	ENSMUSG00000010095	0.52626116391714495
ENSMUST00000010278	ENSMUSG00000000561	6.4721130145923897
ENSMUST00000010434	ENSMUSG00000010290	0.63219526663841896
ENSMUST00000010451	ENSMUSG00000010307	0.22391414256612099
ENSMUST00000010520	ENSMUSG00000010376	17.663218660810099
ENSMUST00000010536	ENSMUSG00000010392	1.1248703557131501
ENSMUST00000010597	ENSMUSG00000010453	2.5446454341306302
ENSMUST00000010807	ENSMUSG00000010663	12.6241133512007
ENSMUST00000011398	ENSMUSG00000011254	1.71977500767636
ENSMUST00000011896	ENSMUSG00000011752	5.98047589861826
ENSMUST00000011981	ENSMUSG00000011837	0.74866113984229998
ENSMUST00000012152	ENSMUSG00000003166	3.32289063050241
ENSMUST00000012440	ENSMUSG00000012296	0.81681683901918201
ENSMUST00000012566	ENSMUSG00000012422	5.2406608465569997
ENSMUST00000013262	ENSMUSG00000020472	0.66540361699177097
ENSMUST00000013338	ENSMUSG00000064145	1.30920014259468
ENSMUST00000013559	ENSMUSG00000013415	0.408254206010082
ENSMUST00000013807	ENSMUSG00000013663	--
ENSMUST00000013845	ENSMUSG00000013701	3.3542353535278799
ENSMUST00000013966	ENSMUSG00000013822	3.0705225134131902
ENSMUST00000013970	ENSMUSG00000025417	1.96161936241443
ENSMUST00000014218	ENSMUSG00000014074	0.49226376515139297
ENSMUST00000014221	ENSMUSG00000014077	10.728950005835401
ENSMUST00000014290	ENSMUSG00000026786	4.2204095219578699
ENSMUST00000014370	ENSMUSG00000014226	3.3691254778136899
ENSMUST00000014438	ENSMUSG00000014294	26.490514389968801
ENSMUST00000014447	ENSMUSG00000014303	1.4854933774519199
ENSMUST00000014684	ENSMUSG00000061613	9.9175522606252606
ENSMUST00000014743	ENSMUSG00000014599	0.29799797790951499
ENSMUST00000014911	ENSMUSG00000014767	0.50184490461470199
ENSMUST00000014913	ENSMUSG00000014769	--
ENSMUST00000015011	ENSMUSG00000014867	2.3239317180426999
ENSMUST00000015100	ENSMUSG00000014956	2.3576758906542898
ENSMUST00000015197	ENSMUSG00000015053	0.32080574778432303
ENSMUST00000015346	ENSMUSG00000015202	0.232932733536762
ENSMUST00000015449	ENSMUSG00000015305	0.42167341671443398
ENSMUST00000015456	ENSMUSG00000015312	0.22042435182193301
ENSMUST00000015719	ENSMUSG00000015575	7.8560423461328401
ENSMUST00000015749	ENSMUSG00000015605	0.249325043646214
ENSMUST00000015796	ENSMUSG00000015652	4.3066203075985801
ENSMUST00000015903	ENSMUSG00000015759	3.9635643060925601
ENSMUST00000015981	ENSMUSG00000015837	2.50058897162948
ENSMUST00000016105	ENSMUSG00000015961	3.8992719809290399
ENSMUST00000016309	ENSMUSG00000006301	5.853485852146
ENSMUST00000016406	ENSMUSG00000016262	0.1
ENSMUST00000016463	ENSMUSG00000016319	7.4649704665215397
ENSMUST00000016654	ENSMUSG00000016510	0.83946773805946495
ENSMUST00000016664	ENSMUSG00000016520	0.74460062344683597
ENSMUST00000016672	ENSMUSG00000016528	1.3204072434984699
ENSMUST00000016703	ENSMUSG00000016559	2.3583516580947599
ENSMUST00000016771	ENSMUSG00000022443	6.7725495170159302
ENSMUST00000017090	ENSMUSG00000016946	0.74953984548609898
ENSMUST00000017153	ENSMUSG00000017009	0.78595540272222297
ENSMUST00000017288	ENSMUSG00000017144	0.1
ENSMUST00000017332	ENSMUSG00000017188	5.5013942351748399
ENSMUST00000017365	ENSMUSG00000017221	8.1702165308801895
ENSMUST00000017384	ENSMUSG00000078676	0.89628575336754701
ENSMUST00000017530	ENSMUSG00000017386	0.96087208981349803
ENSMUST00000017610	ENSMUSG00000017466	4.5197898672057697
ENSMUST00000017759	ENSMUSG00000017615	3.0294783610532998
ENSMUST00000017821	ENSMUSG00000017677	--
ENSMUST00000017920	ENSMUSG00000017776	0.78566889204744295
ENSMUST00000017945	ENSMUSG00000017801	3.3901711720372401
ENSMUST00000018186	ENSMUSG00000018042	14.282680745068999
ENSMUST00000018274	ENSMUSG00000025162	1.32955589285831
ENSMUST00000018287	ENSMUSG00000018143	0.1
ENSMUST00000018353	ENSMUSG00000018209	0.97385185263579099
ENSMUST00000018361	ENSMUSG00000018217	2.3974395967895599
ENSMUST00000018430	ENSMUSG00000018286	14.3335797405276
ENSMUST00000018431	ENSMUSG00000018287	4.2459617354116297
ENSMUST00000018437	ENSMUSG00000018293	7.3387514109684497
ENSMUST00000018449	ENSMUSG00000020850	9.9597511015216007
ENSMUST00000018466	ENSMUSG00000018322	2.5905650569067902
ENSMUST00000018470	ENSMUSG00000018326	6.0209812744700004
ENSMUST00000018482	ENSMUSG00000020400	2.8468573098153702
ENSMUST00000018521	ENSMUSG00000018377	0.39559121770455202
ENSMUST00000018547	ENSMUSG00000020530	0.84201374879701496
ENSMUST00000018572	ENSMUSG00000018428	0.735771421813181
ENSMUST00000018577	ENSMUSG00000018433	2.31332097369503
ENSMUST00000018625	ENSMUSG00000018481	1.25184901796044
ENSMUST00000018691	ENSMUSG00000018547	2.0584877892039701
ENSMUST00000018716	ENSMUSG00000018572	0.32956019752369903
ENSMUST00000018727	ENSMUSG00000018583	4.2999650650496299
ENSMUST00000018737	ENSMUSG00000018593	16.112402869027601
ENSMUST00000018792	ENSMUSG00000018648	0.407054798379966
ENSMUST00000018821	ENSMUSG00000018677	14.6982647777964
ENSMUST00000018877	ENSMUSG00000018733	0.181841909506024
ENSMUST00000018880	ENSMUSG00000018736	1.13432685661994
ENSMUST00000018909	ENSMUSG00000018765	3.8118508722601199
ENSMUST00000018914	ENSMUSG00000018770	20.4333327724176
ENSMUST00000018965	ENSMUSG00000018821	3.0490492885640101
ENSMUST00000018990	ENSMUSG00000018846	1.1446736572504199
ENSMUST00000018992	ENSMUSG00000018848	3.9869423129697501
ENSMUST00000019026	ENSMUSG00000018882	4.85250257579857
ENSMUST00000019067	ENSMUSG00000018923	0.98971571427231397
ENSMUST00000019076	ENSMUSG00000018932	2.29783416310927
ENSMUST00000019118	ENSMUSG00000018974	3.8333227113427499
ENSMUST00000019198	ENSMUSG00000019054	11.701405602800801
ENSMUST00000019220	ENSMUSG00000030374	4.9037137989108803
ENSMUST00000019229	ENSMUSG00000006392	3.4658284282884901
ENSMUST00000019323	ENSMUSG00000019179	21.920859749852799
ENSMUST00000019405	ENSMUSG00000019261	1.6071221220777101
ENSMUST00000019470	ENSMUSG00000078652	3.7589133904528902
ENSMUST00000019514	ENSMUSG00000019370	11.3574226419744
ENSMUST00000019517	ENSMUSG00000019373	4.7719626821204297
ENSMUST00000019576	ENSMUSG00000005481	7.9667213143372999
ENSMUST00000019638	ENSMUSG00000019494	29.333346726621599
ENSMUST00000019649	ENSMUSG00000019505	3.10420129975128
ENSMUST00000019701	ENSMUSG00000031383	0.84126443609907098
ENSMUST00000019721	ENSMUSG00000019577	0.1
ENSMUST00000019749	ENSMUSG00000027102	3.3734436634252498
ENSMUST00000019911	ENSMUSG00000019777	4.5086889834871799
ENSMUST00000019931	ENSMUSG00000019796	12.9165761190285
ENSMUST00000019939	ENSMUSG00000019804	9.5173970549107896
ENSMUST00000019944	ENSMUSG00000019808	7.48102720436989
ENSMUST00000019950	ENSMUSG00000019814	4.0757009146752701
ENSMUST00000019962	ENSMUSG00000019818	6.1734909607587802
ENSMUST00000019974	ENSMUSG00000019832	1.9143864979484899
ENSMUST00000019975	ENSMUSG00000019831	1.5810872933023601
ENSMUST00000019982	ENSMUSG00000019837	4.4359845348954403
ENSMUST00000020002	ENSMUSG00000078453	3.3834083559828101
ENSMUST00000020004	ENSMUSG00000019857	1.47641221761316
ENSMUST00000020008	ENSMUSG00000019861	1.0611371940099401
ENSMUST00000020049	ENSMUSG00000019897	2.64761797452327
ENSMUST00000020078	ENSMUSG00000019920	--
ENSMUST00000020085	ENSMUSG00000019927	3.33907040023443
ENSMUST00000020099	ENSMUSG00000019942	3.5250120035156001
ENSMUST00000020118	ENSMUSG00000019960	0.1
ENSMUST00000020123	ENSMUSG00000019961	0.78203658607359405
ENSMUST00000020153	ENSMUSG00000019977	18.560119712229
ENSMUST00000020188	ENSMUSG00000020009	1.25142899322228
ENSMUST00000020203	ENSMUSG00000020018	18.1468594985684
ENSMUST00000020217	ENSMUSG00000020029	3.1444714752393601
ENSMUST00000020234	ENSMUSG00000020044	1.1240279450442401
ENSMUST00000020263	ENSMUSG00000020069	4.0619126690246397
ENSMUST00000020285	ENSMUSG00000020088	2.89732699011835
ENSMUST00000020286	ENSMUSG00000020089	7.0493623620668
ENSMUST00000020308	ENSMUSG00000020108	0.1
ENSMUST00000020311	ENSMUSG00000020111	6.02234378461561
ENSMUST00000020312	ENSMUSG00000009647	3.1542334789647901
ENSMUST00000020315	ENSMUSG00000020114	2.4798548224578201
ENSMUST00000020343	ENSMUSG00000020132	3.6306677802091198
ENSMUST00000020375	ENSMUSG00000064181	3.9248218580551799
ENSMUST00000020377	ENSMUSG00000020167	10.311776666310401
ENSMUST00000020381	ENSMUSG00000020170	0.74006924486382497
ENSMUST00000020382	ENSMUSG00000020171	0.80849101908029697
ENSMUST00000020397	ENSMUSG00000020180	6.0844808409795297
ENSMUST00000020408	ENSMUSG00000020184	0.39816643378845201
ENSMUST00000020440	ENSMUSG00000020219	13.2174799612679
ENSMUST00000020446	ENSMUSG00000020225	15.094771214412701
ENSMUST00000020484	ENSMUSG00000020250	2.0789257892697699
ENSMUST00000020488	ENSMUSG00000020255	0.35048472251926099
ENSMUST00000020490	ENSMUSG00000020257	0.76326328911855301
ENSMUST00000020493	ENSMUSG00000020260	3.7629515583533899
ENSMUST00000020552	ENSMUSG00000020308	3.4904153265189999
ENSMUST00000020576	ENSMUSG00000020326	6.4164224851282503
ENSMUST00000020608	ENSMUSG00000020349	2.62898309015337
ENSMUST00000020630	ENSMUSG00000020361	4.1054010784933297
ENSMUST00000020637	ENSMUSG00000020368	5.53789217897409
ENSMUST00000020653	ENSMUSG00000020386	5.5703674896706596
ENSMUST00000020657	ENSMUSG00000020390	8.0683786873579599
ENSMUST00000020662	ENSMUSG00000020393	3.9638816308699401
ENSMUST00000020665	ENSMUSG00000020397	0.41756237251260397
ENSMUST00000020681	ENSMUSG00000020409	1.8002382036387199
ENSMUST00000020692	ENSMUSG00000020423	0.1
ENSMUST00000020695	ENSMUSG00000020422	0.77824581546773397
ENSMUST00000020775	ENSMUSG00000020483	3.73378055991921
ENSMUST00000020776	ENSMUSG00000020482	0.1
ENSMUST00000020794	ENSMUSG00000020492	--
ENSMUST00000020801	ENSMUSG00000020495	0.23141013040660099
ENSMUST00000020830	ENSMUSG00000020522	0.37888815676945098
ENSMUST00000020851	ENSMUSG00000020544	0.36008469646885499
ENSMUST00000020856	ENSMUSG00000020547	6.53590245523423
ENSMUST00000020909	ENSMUSG00000020585	13.0815676562544
ENSMUST00000020911	ENSMUSG00000020592	2.1012060824958398
ENSMUST00000020922	ENSMUSG00000020601	0.1
ENSMUST00000020927	ENSMUSG00000020605	1.3082466332349101
ENSMUST00000020930	ENSMUSG00000020611	0.76090278390673804
ENSMUST00000020947	ENSMUSG00000020621	0.41678518461122299
ENSMUST00000020974	ENSMUSG00000020644	0.19306846266244099
ENSMUST00000020980	ENSMUSG00000020649	1.93025590788685
ENSMUST00000020991	ENSMUSG00000020661	0.52518859529078599
ENSMUST00000021001	ENSMUSG00000020671	3.8807921730500898
ENSMUST00000021011	ENSMUSG00000035373	0.20655948356359699
ENSMUST00000021049	ENSMUSG00000020708	9.3222063027402804
ENSMUST00000021062	ENSMUSG00000020719	2.35641479289349
ENSMUST00000021091	ENSMUSG00000020745	2.3536220579528502
ENSMUST00000021120	ENSMUSG00000020773	0.80336532334752897
ENSMUST00000021133	ENSMUSG00000020780	4.1373404065023598
ENSMUST00000021148	ENSMUSG00000020794	1.27902384044063
ENSMUST00000021157	ENSMUSG00000020801	2.9839800368460598
ENSMUST00000021158	ENSMUSG00000020803	13.9620075492228
ENSMUST00000021170	ENSMUSG00000020814	7.7876010748771698
ENSMUST00000021177	ENSMUSG00000020823	3.36792708522337
ENSMUST00000021187	ENSMUSG00000020834	1.79084264471202
ENSMUST00000021197	ENSMUSG00000020840	3.3259012508511199
ENSMUST00000021203	ENSMUSG00000020843	4.3976384299186897
ENSMUST00000021204	ENSMUSG00000020844	3.6089666361593
ENSMUST00000021277	ENSMUSG00000020897	4.9850892753799698
ENSMUST00000021297	ENSMUSG00000020922	3.30766409032092
ENSMUST00000021311	ENSMUSG00000051378	0.97092280918409302
ENSMUST00000021314	ENSMUSG00000020936	4.45229902428449
ENSMUST00000021329	ENSMUSG00000020946	3.4022045666393699
ENSMUST00000021333	ENSMUSG00000020950	0.391680626890963
ENSMUST00000021347	ENSMUSG00000020964	6.84795744874428
ENSMUST00000021362	ENSMUSG00000020978	8.4226724999347908
ENSMUST00000021405	ENSMUSG00000021018	3.2309043548568801
ENSMUST00000021412	ENSMUSG00000021024	9.9878647164953502
ENSMUST00000021413	ENSMUSG00000021025	0.1
ENSMUST00000021424	ENSMUSG00000021036	3.6121674274057001
ENSMUST00000021428	ENSMUSG00000021039	1.44911108305556
ENSMUST00000021450	ENSMUSG00000021054	0.87067372045060298
ENSMUST00000021467	ENSMUSG00000021067	2.28954632783483
ENSMUST00000021479	ENSMUSG00000021076	7.08388452916037
ENSMUST00000021522	ENSMUSG00000021102	8.4913464190300907
ENSMUST00000021523	ENSMUSG00000021103	3.1813644130511101
ENSMUST00000021530	ENSMUSG00000021109	1.9769578200199001
ENSMUST00000021692	ENSMUSG00000021264	1.68235895018811
ENSMUST00000021706	ENSMUSG00000021277	0.90797205551092797
ENSMUST00000021761	ENSMUSG00000021326	0.88727997649833601
ENSMUST00000021787	ENSMUSG00000021359	0.59933053494483401
ENSMUST00000021832	ENSMUSG00000021400	3.3579098851509799
ENSMUST00000021864	ENSMUSG00000021427	2.8677003978408599
ENSMUST00000021918	ENSMUSG00000021464	0.98005558497836298
ENSMUST00000021920	ENSMUSG00000021468	5.12157193089232
ENSMUST00000021930	ENSMUSG00000021474	5.6480779920296804
ENSMUST00000021940	ENSMUSG00000021484	3.6331796052612799
ENSMUST00000021990	ENSMUSG00000021518	3.3287565977664002
ENSMUST00000022060	ENSMUSG00000021576	8.30497597125329
ENSMUST00000022089	ENSMUSG00000021598	3.66179432333257
ENSMUST00000022098	ENSMUSG00000021607	1.4849124350951799
ENSMUST00000022135	ENSMUSG00000078941	4.5215115916236801
ENSMUST00000022147	ENSMUSG00000021645	3.25135412506385
ENSMUST00000022176	ENSMUSG00000021670	0.28593127702174498
ENSMUST00000022189	ENSMUSG00000021681	1.5724889242148901
ENSMUST00000022197	ENSMUSG00000021687	--
ENSMUST00000022203	ENSMUSG00000021692	2.63109717524959
ENSMUST00000022230	ENSMUSG00000021716	1.67810905870983
ENSMUST00000022246	ENSMUSG00000021732	0.74942603347567305
ENSMUST00000022296	ENSMUSG00000021774	5.8656946739025404
ENSMUST00000022344	ENSMUSG00000021810	3.0595234741239299
ENSMUST00000022368	ENSMUSG00000021822	0.1
ENSMUST00000022369	ENSMUSG00000021823	3.7666452313988001
ENSMUST00000022419	ENSMUSG00000021868	2.4134104451179499
ENSMUST00000022446	ENSMUSG00000021890	0.59202353089114002
ENSMUST00000022458	ENSMUSG00000021901	1.85408192782863
ENSMUST00000022462	ENSMUSG00000021906	1.40955767244345
ENSMUST00000022497	ENSMUSG00000021930	2.3056773253228999
ENSMUST00000022531	ENSMUSG00000021959	0.30276650138594702
ENSMUST00000022535	ENSMUSG00000021962	0.19363525571350801
ENSMUST00000022536	ENSMUSG00000021965	1.11192190032734
